Home_team,Away_team,Win_team,loss_team,G_id,Gamedate,S_id,home_score,away_score
DET,CHA,CHA,DET,52f2f80190a4948418328a35,2011-02-02,2010-11,87,97
LAC,CHI,CHI,LAC,52f2f80290a4948418328a36,2011-02-02,2010-11,88,106
MIN,MEM,MEM,MIN,52f2f80390a4948418328a37,2011-02-02,2010-11,84,102
NJN,PHI,PHI,NJN,52f2f80490a4948418328a38,2011-02-02,2010-11,92,106
NYK,DAL,DAL,NYK,52f2f80490a4948418328a39,2011-02-02,2010-11,97,113
OKC,NOH,OKC,NOH,52f2f80590a4948418328a3a,2011-02-02,2010-11,104,93
PHO,MIL,PHO,MIL,52f2f80690a4948418328a3b,2011-02-02,2010-11,92,77
UTA,HOU,HOU,UTA,52f2f80690a4948418328a3c,2011-02-02,2010-11,96,97
GSW,MIL,GSW,MIL,52f2f80790a4948418328a3d,2011-02-03,2010-11,100,94
LAL,SAS,SAS,LAL,52f2f80890a4948418328a3e,2011-02-03,2010-11,88,89
ORL,MIA,MIA,ORL,52f2f80990a4948418328a3f,2011-02-03,2010-11,100,104
ATL,LAC,ATL,LAC,52f2f80990a4948418328a40,2011-02-04,2010-11,101,100
BOS,DAL,DAL,BOS,52f2f80a90a4948418328a41,2011-02-04,2010-11,97,101
CHA,MIA,MIA,CHA,52f2f80b90a4948418328a42,2011-02-04,2010-11,97,109
DEN,UTA,UTA,DEN,52f2f80c90a4948418328a43,2011-02-04,2010-11,106,113
DET,NJN,DET,NJN,52f2f80c90a4948418328a44,2011-02-04,2010-11,92,82
IND,POR,IND,POR,52f2f80d90a4948418328a45,2011-02-04,2010-11,100,87
MEM,CLE,MEM,CLE,52f2f80e90a4948418328a46,2011-02-04,2010-11,112,105
PHI,NYK,PHI,NYK,52f2f80e90a4948418328a47,2011-02-04,2010-11,100,98
PHO,OKC,OKC,PHO,52f2f80f90a4948418328a48,2011-02-04,2010-11,107,111
SAC,SAS,SAS,SAC,52f2f81090a4948418328a49,2011-02-04,2010-11,100,113
TOR,MIN,TOR,MIN,52f2f81190a4948418328a4a,2011-02-04,2010-11,111,100
WAS,ORL,ORL,WAS,52f2f81190a4948418328a4b,2011-02-04,2010-11,92,110
CHA,DAL,DAL,CHA,52f2f81290a4948418328a4c,2011-02-05,2010-11,92,101
CLE,POR,POR,CLE,52f2f81390a4948418328a4d,2011-02-05,2010-11,105,111
GSW,CHI,GSW,CHI,52f2f81490a4948418328a4e,2011-02-05,2010-11,101,90
HOU,MEM,HOU,MEM,52f2f81490a4948418328a4f,2011-02-05,2010-11,95,93
MIL,DET,DET,MIL,52f2f81590a4948418328a50,2011-02-05,2010-11,78,89
PHO,DEN,PHO,DEN,52f2f5ba90a4948418328757,2010-04-13,2009-10,123,101
ATL,CLE,ATL,CLE,52f2f5bb90a4948418328758,2010-04-14,2009-10,99,83
BOS,MIL,MIL,BOS,52f2f5bb90a4948418328759,2010-04-14,2009-10,95,106
CHA,CHI,CHI,CHA,52f2f5bc90a494841832875a,2010-04-14,2009-10,89,98
DAL,SAS,DAL,SAS,52f2f5bd90a494841832875b,2010-04-14,2009-10,96,89
HOU,NOH,NOH,HOU,52f2f5be90a494841832875c,2010-04-14,2009-10,115,123
LAC,LAL,LAC,LAL,52f2f5be90a494841832875d,2010-04-14,2009-10,107,91
MIA,NJN,MIA,NJN,52f2f5bf90a494841832875e,2010-04-14,2009-10,94,86
MIN,DET,DET,MIN,52f2f5c090a494841832875f,2010-04-14,2009-10,98,103
OKC,MEM,OKC,MEM,52f2f5c090a4948418328760,2010-04-14,2009-10,114,105
ORL,PHI,ORL,PHI,52f2f5c190a4948418328761,2010-04-14,2009-10,125,111
POR,GSW,GSW,POR,52f2f5c290a4948418328762,2010-04-14,2009-10,116,122
TOR,NYK,TOR,NYK,52f2f5c390a4948418328763,2010-04-14,2009-10,131,113
UTA,PHO,PHO,UTA,52f2f5c590a4948418328764,2010-04-14,2009-10,86,100
WAS,IND,WAS,IND,52f2f5c690a4948418328765,2010-04-14,2009-10,98,97
BOS,MIA,BOS,MIA,52f2f5cb90a4948418328766,2010-10-26,2010-11,88,80
LAL,HOU,LAL,HOU,52f2f5cb90a4948418328767,2010-10-26,2010-11,112,110
POR,PHO,POR,PHO,52f2f5cc90a4948418328768,2010-10-26,2010-11,106,92
CLE,BOS,CLE,BOS,52f2f5cd90a4948418328769,2010-10-27,2010-11,95,87
DAL,CHA,DAL,CHA,52f2f5ce90a494841832876a,2010-10-27,2010-11,101,86
DEN,UTA,DEN,UTA,52f2f5ce90a494841832876b,2010-10-27,2010-11,110,88
GSW,HOU,GSW,HOU,52f2f5cf90a494841832876c,2010-10-27,2010-11,132,128
LAC,POR,POR,LAC,52f2f5d090a494841832876d,2010-10-27,2010-11,88,98
MEM,ATL,ATL,MEM,52f2f5d190a494841832876e,2010-10-27,2010-11,104,119
MIN,SAC,SAC,MIN,52f2f5d190a494841832876f,2010-10-27,2010-11,116,117
NJN,DET,NJN,DET,52f2f5d290a4948418328770,2010-10-27,2010-11,101,98
NOH,MIL,NOH,MIL,52f2f5d390a4948418328771,2010-10-27,2010-11,95,91
OKC,CHI,OKC,CHI,52f2f5d490a4948418328772,2010-10-27,2010-11,106,95
PHI,MIA,MIA,PHI,52f2f5d490a4948418328773,2010-10-27,2010-11,87,97
SAS,IND,SAS,IND,52f2f5d590a4948418328774,2010-10-27,2010-11,122,109
TOR,NYK,NYK,TOR,52f2f5d690a4948418328775,2010-10-27,2010-11,93,98
ORL,WAS,ORL,WAS,52f2f5d790a4948418328776,2010-10-28,2010-11,112,83
UTA,PHO,PHO,UTA,52f2f5d790a4948418328777,2010-10-28,2010-11,94,110
BOS,NYK,BOS,NYK,52f2f5d890a4948418328778,2010-10-29,2010-11,105,101
CHA,IND,IND,CHA,52f2f5d990a4948418328779,2010-10-29,2010-11,101,104
DAL,MEM,MEM,DAL,52f2f5da90a494841832877a,2010-10-29,2010-11,90,91
DET,OKC,OKC,DET,52f2f5da90a494841832877b,2010-10-29,2010-11,104,105
GSW,LAC,GSW,LAC,52f2f5db90a494841832877c,2010-10-29,2010-11,109,91
MIA,ORL,MIA,ORL,52f2f5dc90a494841832877d,2010-10-29,2010-11,96,70
MIN,MIL,MIN,MIL,52f2f5dd90a494841832877e,2010-10-29,2010-11,96,85
NJN,SAC,NJN,SAC,52f2f5dd90a494841832877f,2010-10-29,2010-11,106,100
NOH,DEN,NOH,DEN,52f2f5de90a4948418328780,2010-10-29,2010-11,101,95
PHI,ATL,ATL,PHI,52f2f5df90a4948418328781,2010-10-29,2010-11,101,104
PHO,LAL,LAL,PHO,52f2f5df90a4948418328782,2010-10-29,2010-11,106,114
TOR,CLE,TOR,CLE,52f2f5e090a4948418328783,2010-10-29,2010-11,101,81
MIN,DEN,DEN,MIN,52f2f81690a4948418328a51,2011-02-05,2010-11,100,113
NOH,LAL,LAL,NOH,52f2f81690a4948418328a52,2011-02-05,2010-11,95,101
UTA,OKC,OKC,UTA,52f2f81790a4948418328a53,2011-02-05,2010-11,105,121
WAS,ATL,ATL,WAS,52f2f81890a4948418328a54,2011-02-05,2010-11,92,99
BOS,ORL,BOS,ORL,52f2f81990a4948418328a55,2011-02-06,2010-11,91,80
MIA,LAC,MIA,LAC,52f2f81990a4948418328a56,2011-02-06,2010-11,97,79
NJN,IND,IND,NJN,52f2f81a90a4948418328a57,2011-02-06,2010-11,86,105
NYK,PHI,NYK,PHI,52f2f81b90a4948418328a58,2011-02-06,2010-11,117,103
CHA,BOS,CHA,BOS,52f2f81c90a4948418328a59,2011-02-07,2010-11,94,89
DAL,CLE,DAL,CLE,52f2f81c90a4948418328a5a,2011-02-07,2010-11,99,96
DEN,HOU,HOU,DEN,52f2f81d90a4948418328a5b,2011-02-07,2010-11,103,108
GSW,PHO,PHO,GSW,52f2f81e90a4948418328a5c,2011-02-07,2010-11,92,104
MEM,LAL,LAL,MEM,52f2f81f90a4948418328a5d,2011-02-07,2010-11,84,93
NOH,MIN,MIN,NOH,52f2f81f90a4948418328a5e,2011-02-07,2010-11,92,104
POR,CHI,POR,CHI,52f2f82090a4948418328a5f,2011-02-07,2010-11,109,103
SAC,UTA,UTA,SAC,52f2f82190a4948418328a60,2011-02-07,2010-11,104,107
ATL,PHI,PHI,ATL,52f2f82190a4948418328a61,2011-02-08,2010-11,83,117
DET,SAS,SAS,DET,52f2f82290a4948418328a62,2011-02-08,2010-11,89,100
HOU,MIN,MIN,HOU,52f2f82390a4948418328a63,2011-02-08,2010-11,108,112
MIA,IND,MIA,IND,52f2f82490a4948418328a64,2011-02-08,2010-11,117,112
MIL,TOR,MIL,TOR,52f2f82590a4948418328a65,2011-02-08,2010-11,92,74
OKC,MEM,MEM,OKC,52f2f82590a4948418328a66,2011-02-08,2010-11,101,105
ORL,LAC,ORL,LAC,52f2f82690a4948418328a67,2011-02-08,2010-11,101,85
CLE,DET,DET,CLE,52f2f82790a4948418328a68,2011-02-09,2010-11,94,103
GSW,DEN,GSW,DEN,52f2f82790a4948418328a69,2011-02-09,2010-11,116,114
IND,CHA,IND,CHA,52f2f82890a4948418328a6a,2011-02-09,2010-11,104,103
NJN,NOH,NJN,NOH,52f2f82990a4948418328a6b,2011-02-09,2010-11,103,101
NYK,LAC,LAC,NYK,52f2f82a90a4948418328a6c,2011-02-09,2010-11,108,116
PHI,ORL,ORL,PHI,52f2f82a90a4948418328a6d,2011-02-09,2010-11,95,99
SAC,DAL,DAL,SAC,52f2f82b90a4948418328a6e,2011-02-09,2010-11,100,102
TOR,SAS,SAS,TOR,52f2f82c90a4948418328a6f,2011-02-09,2010-11,100,111
UTA,CHI,CHI,UTA,52f2f82d90a4948418328a70,2011-02-09,2010-11,86,91
WAS,MIL,WAS,MIL,52f2f82d90a4948418328a71,2011-02-09,2010-11,100,85
BOS,LAL,LAL,BOS,52f2f82e90a4948418328a72,2011-02-10,2010-11,86,92
DEN,DAL,DEN,DAL,52f2f82f90a4948418328a73,2011-02-10,2010-11,121,120
PHO,GSW,PHO,GSW,52f2f82f90a4948418328a74,2011-02-10,2010-11,112,88
CHA,NJN,NJN,CHA,52f2f83090a4948418328a75,2011-02-11,2010-11,89,94
CLE,LAC,CLE,LAC,52f2f83190a4948418328a76,2011-02-11,2010-11,126,119
DET,MIA,MIA,DET,52f2f83290a4948418328a77,2011-02-11,2010-11,92,106
IND,MIN,IND,MIN,52f2f83290a4948418328a78,2011-02-11,2010-11,116,105
MEM,MIL,MEM,MIL,52f2f83390a4948418328a79,2011-02-11,2010-11,89,86
NYK,LAL,LAL,NYK,52f2f83490a4948418328a7a,2011-02-11,2010-11,96,113
ORL,NOH,NOH,ORL,52f2f83590a4948418328a7b,2011-02-11,2010-11,93,99
PHI,SAS,PHI,SAS,52f2f83590a4948418328a7c,2011-02-11,2010-11,77,71
TOR,POR,POR,TOR,52f2f83690a4948418328a7d,2011-02-11,2010-11,96,102
UTA,PHO,PHO,UTA,52f2f83790a4948418328a7e,2011-02-11,2010-11,83,95
ATL,CHA,CHA,ATL,52f2f83790a4948418328a7f,2011-02-12,2010-11,86,88
ATL,WAS,ATL,WAS,52f2f5e190a4948418328784,2010-10-30,2010-11,99,95
CHI,DET,CHI,DET,52f2f5e290a4948418328785,2010-10-30,2010-11,101,91
CLE,SAC,SAC,CLE,52f2f5e290a4948418328786,2010-10-30,2010-11,104,107
HOU,DEN,DEN,HOU,52f2f5e390a4948418328787,2010-10-30,2010-11,94,107
IND,PHI,IND,PHI,52f2f5e490a4948418328788,2010-10-30,2010-11,99,86
MEM,MIN,MEM,MIN,52f2f5e590a4948418328789,2010-10-30,2010-11,109,89
MIL,CHA,MIL,CHA,52f2f5e590a494841832878a,2010-10-30,2010-11,98,88
NYK,POR,POR,NYK,52f2f5e690a494841832878b,2010-10-30,2010-11,95,100
SAS,NOH,NOH,SAS,52f2f5e790a494841832878c,2010-10-30,2010-11,90,99
LAC,DAL,DAL,LAC,52f2f5e890a494841832878d,2010-10-31,2010-11,83,99
LAL,GSW,LAL,GSW,52f2f5e890a494841832878e,2010-10-31,2010-11,107,83
NJN,MIA,MIA,NJN,52f2f5e990a494841832878f,2010-10-31,2010-11,78,101
OKC,UTA,UTA,OKC,52f2f5ea90a4948418328790,2010-10-31,2010-11,99,120
CHI,POR,CHI,POR,52f2f5eb90a4948418328791,2010-11-01,2010-11,110,98
LAC,SAS,SAS,LAC,52f2f5eb90a4948418328792,2010-11-01,2010-11,88,97
SAC,TOR,SAC,TOR,52f2f5ec90a4948418328793,2010-11-01,2010-11,111,108
CLE,ATL,ATL,CLE,52f2f5ed90a4948418328794,2010-11-02,2010-11,88,100
DET,BOS,BOS,DET,52f2f5ee90a4948418328795,2010-11-02,2010-11,86,109
LAL,MEM,LAL,MEM,52f2f5ee90a4948418328796,2010-11-02,2010-11,124,105
MIA,MIN,MIA,MIN,52f2f5ef90a4948418328797,2010-11-02,2010-11,129,97
MIL,POR,POR,MIL,52f2f5f090a4948418328798,2010-11-02,2010-11,76,90
WAS,PHI,WAS,PHI,52f2f5f190a4948418328799,2010-11-02,2010-11,116,115
ATL,DET,ATL,DET,52f2f5f190a494841832879a,2010-11-03,2010-11,94,85
BOS,MIL,BOS,MIL,52f2f5f290a494841832879b,2010-11-03,2010-11,105,102
DEN,DAL,DAL,DEN,52f2f5f390a494841832879c,2010-11-03,2010-11,101,102
GSW,MEM,GSW,MEM,52f2f5f390a494841832879d,2010-11-03,2010-11,115,109
HOU,NOH,NOH,HOU,52f2f5f490a494841832879e,2010-11-03,2010-11,99,107
LAC,OKC,LAC,OKC,52f2f5f590a494841832879f,2010-11-03,2010-11,107,92
NJN,CHA,CHA,NJN,52f2f5f690a49484183287a0,2010-11-03,2010-11,83,85
ORL,MIN,ORL,MIN,52f2f5f690a49484183287a1,2010-11-03,2010-11,128,86
PHI,IND,PHI,IND,52f2f5f790a49484183287a2,2010-11-03,2010-11,101,75
PHO,SAS,SAS,PHO,52f2f5f890a49484183287a3,2010-11-03,2010-11,110,112
SAC,LAL,LAL,SAC,52f2f5f990a49484183287a4,2010-11-03,2010-11,100,112
UTA,TOR,UTA,TOR,52f2f5f990a49484183287a5,2010-11-03,2010-11,125,108
CHI,NYK,NYK,CHI,52f2f5fa90a49484183287a6,2010-11-04,2010-11,112,120
POR,OKC,OKC,POR,52f2f5fb90a49484183287a7,2010-11-04,2010-11,106,107
BOS,CHI,BOS,CHI,52f2f5fc90a49484183287a8,2010-11-05,2010-11,110,105
DEN,LAC,DEN,LAC,52f2f5fc90a49484183287a9,2010-11-05,2010-11,111,104
DET,CHA,DET,CHA,52f2f5fd90a49484183287aa,2010-11-05,2010-11,97,90
GSW,UTA,GSW,UTA,52f2f5fe90a49484183287ab,2010-11-05,2010-11,85,78
IND,MIL,MIL,IND,52f2f5ff90a49484183287ac,2010-11-05,2010-11,90,94
LAL,TOR,LAL,TOR,52f2f5ff90a49484183287ad,2010-11-05,2010-11,108,103
MIN,ATL,ATL,MIN,52f2f60090a49484183287ae,2010-11-05,2010-11,103,113
NOH,MIA,NOH,MIA,52f2f60190a49484183287af,2010-11-05,2010-11,96,93
NYK,WAS,NYK,WAS,52f2f60190a49484183287b0,2010-11-05,2010-11,112,91
ORL,NJN,ORL,NJN,52f2f60290a49484183287b1,2010-11-05,2010-11,105,90
PHI,CLE,CLE,PHI,52f2f60390a49484183287b2,2010-11-05,2010-11,116,123
PHO,MEM,PHO,MEM,52f2f60490a49484183287b3,2010-11-05,2010-11,123,118
CHA,ORL,ORL,CHA,52f2f60490a49484183287b4,2010-11-06,2010-11,88,91
DAL,DEN,DEN,DAL,52f2f60590a49484183287b5,2010-11-06,2010-11,92,103
MIA,NJN,MIA,NJN,52f2f60790a49484183287b6,2010-11-06,2010-11,101,89
MIL,NOH,NOH,MIL,52f2f60890a49484183287b7,2010-11-06,2010-11,81,87
POR,TOR,POR,TOR,52f2f60890a49484183287b8,2010-11-06,2010-11,97,84
SAC,MEM,MEM,SAC,52f2f60990a49484183287b9,2010-11-06,2010-11,91,100
SAS,HOU,SAS,HOU,52f2f60a90a49484183287ba,2010-11-06,2010-11,124,121
UTA,LAC,UTA,LAC,52f2f60b90a49484183287bb,2010-11-06,2010-11,109,107
WAS,CLE,CLE,WAS,52f2f60b90a49484183287bc,2010-11-06,2010-11,102,107
ATL,PHO,PHO,ATL,52f2f60c90a49484183287bd,2010-11-07,2010-11,114,118
DET,GSW,DET,GSW,52f2f60d90a49484183287be,2010-11-07,2010-11,102,97
HOU,MIN,HOU,MIN,52f2f60e90a49484183287bf,2010-11-07,2010-11,120,94
LAL,POR,LAL,POR,52f2f60e90a49484183287c0,2010-11-07,2010-11,121,96
NYK,PHI,PHI,NYK,52f2f60f90a49484183287c1,2010-11-07,2010-11,96,106
OKC,BOS,BOS,OKC,52f2f61090a49484183287c2,2010-11-07,2010-11,83,92
CHA,SAS,SAS,CHA,52f2f61090a49484183287c3,2010-11-08,2010-11,91,95
CHI,DEN,CHI,DEN,52f2f61190a49484183287c4,2010-11-08,2010-11,94,92
DAL,BOS,DAL,BOS,52f2f61290a49484183287c5,2010-11-08,2010-11,89,87
MEM,PHO,MEM,PHO,52f2f61390a49484183287c6,2010-11-08,2010-11,109,99
ORL,ATL,ORL,ATL,52f2f61390a49484183287c7,2010-11-08,2010-11,93,89
