t_home	t_away	t_win	t_loss	gameUID	date	season	home_score	away_score
SAC	CHI	CHI	SAC	52f2f67b90a4948418328854	11/27/2010	2010-11	85	96
WAS	ORL	ORL	WAS	52f2f67c90a4948418328855	11/27/2010	2010-11	99	100
DEN	PHO	DEN	PHO	52f2f67d90a4948418328856	11/28/2010	2010-11	138	133
DET	NYK	NYK	DET	52f2f67e90a4948418328857	11/28/2010	2010-11	116	125
HOU	OKC	HOU	OKC	52f2f67e90a4948418328858	11/28/2010	2010-11	99	98
LAC	UTA	UTA	LAC	52f2f67f90a4948418328859	11/28/2010	2010-11	97	109
LAL	IND	IND	LAL	52f2f68190a494841832885a	11/28/2010	2010-11	92	95
NJN	POR	NJN	POR	52f2f68290a494841832885b	11/28/2010	2010-11	98	96
NOH	SAS	SAS	NOH	52f2f68290a494841832885c	11/28/2010	2010-11	95	109
TOR	ATL	ATL	TOR	52f2f68390a494841832885d	11/28/2010	2010-11	78	96
DAL	HOU	DAL	HOU	52f2f68490a494841832885e	11/29/2010	2010-11	101	91
MIA	WAS	MIA	WAS	52f2f68590a494841832885f	11/29/2010	2010-11	105	94
OKC	NOH	OKC	NOH	52f2f68590a4948418328860	11/29/2010	2010-11	95	89
UTA	MIL	UTA	MIL	52f2f68690a4948418328861	11/29/2010	2010-11	109	88
CLE	BOS	BOS	CLE	52f2f68790a4948418328862	11/30/2010	2010-11	87	106
GSW	SAS	SAS	GSW	52f2f68890a4948418328863	11/30/2010	2010-11	98	118
MEM	LAL	MEM	LAL	52f2f68890a4948418328864	11/30/2010	2010-11	98	96
NYK	NJN	NYK	NJN	52f2f68990a4948418328865	11/30/2010	2010-11	111	100
ORL	DET	ORL	DET	52f2f68a90a4948418328866	11/30/2010	2010-11	90	79
PHI	POR	PHI	POR	52f2f68b90a4948418328867	11/30/2010	2010-11	88	79
SAC	IND	IND	SAC	52f2f68b90a4948418328868	11/30/2010	2010-11	98	107
ATL	MEM	ATL	MEM	52f2f68c90a4948418328869	12/1/2010	2010-11	112	109
BOS	POR	BOS	POR	52f2f68d90a494841832886a	12/1/2010	2010-11	99	95
CHI	ORL	ORL	CHI	52f2f68e90a494841832886b	12/1/2010	2010-11	78	107
DAL	MIN	DAL	MIN	52f2f68e90a494841832886c	12/1/2010	2010-11	100	86
DEN	MIL	DEN	MIL	52f2f68f90a494841832886d	12/1/2010	2010-11	105	94
HOU	LAL	HOU	LAL	52f2f69090a494841832886e	12/1/2010	2010-11	109	99
LAC	SAS	LAC	SAS	52f2f69190a494841832886f	12/1/2010	2010-11	90	85
MIA	DET	MIA	DET	52f2f69190a4948418328870	12/1/2010	2010-11	97	72
NJN	OKC	OKC	NJN	52f2f69290a4948418328871	12/1/2010	2010-11	120	123
NOH	CHA	NOH	CHA	52f2f69390a4948418328872	12/1/2010	2010-11	89	73
TOR	WAS	TOR	WAS	52f2f69490a4948418328873	12/1/2010	2010-11	127	108
UTA	IND	UTA	IND	52f2f69490a4948418328874	12/1/2010	2010-11	110	88
CLE	MIA	MIA	CLE	52f2f69590a4948418328875	12/2/2010	2010-11	90	118
GSW	PHO	PHO	GSW	52f2f69690a4948418328876	12/2/2010	2010-11	101	107
ATL	PHI	ATL	PHI	52f2f69690a4948418328877	12/3/2010	2010-11	93	88
BOS	CHI	BOS	CHI	52f2f69790a4948418328878	12/3/2010	2010-11	104	92
CHA	NJN	CHA	NJN	52f2f69890a4948418328879	12/3/2010	2010-11	91	84
DEN	LAC	DEN	LAC	52f2f69990a494841832887a	12/3/2010	2010-11	109	104
DET	ORL	ORL	DET	52f2f69990a494841832887b	12/3/2010	2010-11	91	104
LAL	SAC	LAL	SAC	52f2f69a90a494841832887c	12/3/2010	2010-11	113	80
MEM	HOU	HOU	MEM	52f2f69b90a494841832887d	12/3/2010	2010-11	111	127
NOH	NYK	NYK	NOH	52f2f69c90a494841832887e	12/3/2010	2010-11	92	100
PHO	IND	PHO	IND	52f2f69c90a494841832887f	12/3/2010	2010-11	105	97
SAS	MIN	SAS	MIN	52f2f69d90a4948418328880	12/3/2010	2010-11	107	101
TOR	OKC	TOR	OKC	52f2f69e90a4948418328881	12/3/2010	2010-11	111	99
DAL	NOH	DAL	NOH	52f2f4b990a4948418328605	2/28/2010	2009-10	108	100
LAL	DEN	LAL	DEN	52f2f4b990a4948418328606	2/28/2010	2009-10	95	89
NJN	WAS	WAS	NJN	52f2f4ba90a4948418328607	2/28/2010	2009-10	85	89
OKC	TOR	OKC	TOR	52f2f4bb90a4948418328608	2/28/2010	2009-10	119	99
ORL	MIA	ORL	MIA	52f2f4bb90a4948418328609	2/28/2010	2009-10	96	80
SAC	LAC	SAC	LAC	52f2f4bc90a494841832860a	2/28/2010	2009-10	97	92
SAS	PHO	SAS	PHO	52f2f4bd90a494841832860b	2/28/2010	2009-10	113	110
CHA	DAL	DAL	CHA	52f2f4be90a494841832860c	3/1/2010	2009-10	84	89
CHI	ATL	ATL	CHI	52f2f4be90a494841832860d	3/1/2010	2009-10	92	116
CLE	NYK	CLE	NYK	52f2f4bf90a494841832860e	3/1/2010	2009-10	124	93
HOU	TOR	HOU	TOR	52f2f4c090a494841832860f	3/1/2010	2009-10	116	92
LAC	UTA	LAC	UTA	52f2f4c190a4948418328610	3/1/2010	2009-10	108	104
MEM	POR	POR	MEM	52f2f4c190a4948418328611	3/1/2010	2009-10	93	103
NOH	SAS	SAS	NOH	52f2f4c290a4948418328612	3/1/2010	2009-10	92	106
PHI	ORL	ORL	PHI	52f2f4c390a4948418328613	3/1/2010	2009-10	105	126
PHO	DEN	PHO	DEN	52f2f4c390a4948418328614	3/1/2010	2009-10	101	85
DET	BOS	BOS	DET	52f2f4c490a4948418328615	3/2/2010	2009-10	100	105
LAL	IND	LAL	IND	52f2f4c590a4948418328616	3/2/2010	2009-10	122	99
MIA	GSW	MIA	GSW	52f2f4c590a4948418328617	3/2/2010	2009-10	110	106
OKC	SAC	OKC	SAC	52f2f4c690a4948418328618	3/2/2010	2009-10	113	107
ATL	PHI	ATL	PHI	52f2f4c790a4948418328619	3/3/2010	2009-10	112	93
BOS	CHA	BOS	CHA	52f2f4c890a494841832861a	3/3/2010	2009-10	104	80
DAL	MIN	DAL	MIN	52f2f4c890a494841832861b	3/3/2010	2009-10	112	109
DEN	OKC	DEN	OKC	52f2f4c990a494841832861c	3/3/2010	2009-10	119	90
HOU	SAC	SAC	HOU	52f2f4ca90a494841832861d	3/3/2010	2009-10	81	84
LAC	PHO	PHO	LAC	52f2f4cb90a494841832861e	3/3/2010	2009-10	101	127
MIL	WAS	MIL	WAS	52f2f4cb90a494841832861f	3/3/2010	2009-10	100	87
NJN	CLE	CLE	NJN	52f2f4cc90a4948418328620	3/3/2010	2009-10	92	111
NOH	MEM	MEM	NOH	52f2f4cd90a4948418328621	3/3/2010	2009-10	100	104
NYK	DET	NYK	DET	52f2f4cd90a4948418328622	3/3/2010	2009-10	128	104
ORL	GSW	ORL	GSW	52f2f4ce90a4948418328623	3/3/2010	2009-10	117	90
POR	IND	POR	IND	52f2f4cf90a4948418328624	3/3/2010	2009-10	102	79
CHI	MEM	MEM	CHI	52f2f4cf90a4948418328625	3/4/2010	2009-10	96	105
MIA	LAL	MIA	LAL	52f2f4d090a4948418328626	3/4/2010	2009-10	114	111
PHO	UTA	UTA	PHO	52f2f4d190a4948418328627	3/4/2010	2009-10	108	116
ATL	GSW	ATL	GSW	52f2f4d290a4948418328628	3/5/2010	2009-10	127	122
CHA	LAL	CHA	LAL	52f2f4d290a4948418328629	3/5/2010	2009-10	98	83
CLE	DET	CLE	DET	52f2f4d390a494841832862a	3/5/2010	2009-10	99	92
DAL	SAC	DAL	SAC	52f2f4d490a494841832862b	3/5/2010	2009-10	108	100
DEN	IND	DEN	IND	52f2f4d590a494841832862c	3/5/2010	2009-10	122	114
LAC	OKC	OKC	LAC	52f2f4d590a494841832862d	3/5/2010	2009-10	87	104
NJN	ORL	ORL	NJN	52f2f4d690a494841832862e	3/5/2010	2009-10	87	97
PHI	BOS	BOS	PHI	52f2f4d790a494841832862f	3/5/2010	2009-10	86	96
SAS	NOH	SAS	NOH	52f2f4d790a4948418328630	3/5/2010	2009-10	102	91
TOR	NYK	TOR	NYK	52f2f4d890a4948418328631	3/5/2010	2009-10	102	96
WAS	MIL	MIL	WAS	52f2f4d990a4948418328632	3/5/2010	2009-10	74	102
UTA	DAL	DAL	UTA	52f2f69f90a4948418328882	12/3/2010	2010-11	81	93
WAS	POR	WAS	POR	52f2f69f90a4948418328883	12/3/2010	2010-11	83	79
CHI	HOU	CHI	HOU	52f2f6a090a4948418328884	12/4/2010	2010-11	119	116
MIA	ATL	MIA	ATL	52f2f6a190a4948418328885	12/4/2010	2010-11	89	77
MIL	ORL	MIL	ORL	52f2f6a190a4948418328886	12/4/2010	2010-11	96	85
MIN	CLE	MIN	CLE	52f2f6a290a4948418328887	12/4/2010	2010-11	129	95
PHI	CHA	PHI	CHA	52f2f6a390a4948418328888	12/4/2010	2010-11	109	91
SAC	DAL	DAL	SAC	52f2f6a490a4948418328889	12/4/2010	2010-11	103	105
DEN	MEM	DEN	MEM	52f2f6a490a494841832888a	12/5/2010	2010-11	108	107
DET	CLE	DET	CLE	52f2f6a590a494841832888b	12/5/2010	2010-11	102	92
NJN	BOS	BOS	NJN	52f2f6a690a494841832888c	12/5/2010	2010-11	75	100
OKC	GSW	OKC	GSW	52f2f6a690a494841832888d	12/5/2010	2010-11	114	109
PHO	WAS	PHO	WAS	52f2f6a790a494841832888e	12/5/2010	2010-11	125	108
POR	LAC	POR	LAC	52f2f6a890a494841832888f	12/5/2010	2010-11	100	91
SAS	NOH	SAS	NOH	52f2f6a990a4948418328890	12/5/2010	2010-11	109	84
TOR	NYK	NYK	TOR	52f2f6a990a4948418328891	12/5/2010	2010-11	99	116
CHI	OKC	CHI	OKC	52f2f6aa90a4948418328892	12/6/2010	2010-11	99	90
IND	TOR	IND	TOR	52f2f6ab90a4948418328893	12/6/2010	2010-11	124	100
LAC	SAC	LAC	SAC	52f2f6ab90a4948418328894	12/6/2010	2010-11	98	91
MIL	MIA	MIA	MIL	52f2f6ac90a4948418328895	12/6/2010	2010-11	78	88
NYK	MIN	NYK	MIN	52f2f6ad90a4948418328896	12/6/2010	2010-11	121	114
ORL	ATL	ATL	ORL	52f2f6ad90a4948418328897	12/6/2010	2010-11	74	80
UTA	MEM	UTA	MEM	52f2f6bf90a4948418328898	12/6/2010	2010-11	94	85
ATL	NJN	ATL	NJN	52f2f6bf90a4948418328899	12/7/2010	2010-11	116	101
CHA	DEN	CHA	DEN	52f2f6c090a494841832889a	12/7/2010	2010-11	100	98
DAL	GSW	DAL	GSW	52f2f6c190a494841832889b	12/7/2010	2010-11	105	100
HOU	DET	HOU	DET	52f2f6c190a494841832889c	12/7/2010	2010-11	97	83
LAL	WAS	LAL	WAS	52f2f6c290a494841832889d	12/7/2010	2010-11	115	108
PHI	CLE	PHI	CLE	52f2f6c390a494841832889e	12/7/2010	2010-11	117	97
POR	PHO	POR	PHO	52f2f6c490a494841832889f	12/7/2010	2010-11	106	99
BOS	DEN	BOS	DEN	52f2f6c490a49484183288a0	12/8/2010	2010-11	105	89
CLE	CHI	CHI	CLE	52f2f6c590a49484183288a1	12/8/2010	2010-11	83	88
LAC	LAL	LAL	LAC	52f2f6c690a49484183288a2	12/8/2010	2010-11	86	87
MIL	IND	MIL	IND	52f2f6c790a49484183288a3	12/8/2010	2010-11	97	95
MIN	OKC	OKC	MIN	52f2f6c790a49484183288a4	12/8/2010	2010-11	103	111
NOH	DET	NOH	DET	52f2f6c890a49484183288a5	12/8/2010	2010-11	93	74
NYK	TOR	NYK	TOR	52f2f6c990a49484183288a6	12/8/2010	2010-11	113	110
PHO	MEM	MEM	PHO	52f2f6ca90a49484183288a7	12/8/2010	2010-11	98	104
SAC	WAS	SAC	WAS	52f2f6ca90a49484183288a8	12/8/2010	2010-11	116	91
SAS	GSW	SAS	GSW	52f2f6cb90a49484183288a9	12/8/2010	2010-11	111	94
UTA	MIA	MIA	UTA	52f2f6cc90a49484183288aa	12/8/2010	2010-11	98	111
DAL	NJN	DAL	NJN	52f2f6cd90a49484183288ab	12/9/2010	2010-11	102	89
PHI	BOS	BOS	PHI	52f2f6cd90a49484183288ac	12/9/2010	2010-11	101	102
POR	ORL	POR	ORL	52f2f6ce90a49484183288ad	12/9/2010	2010-11	97	83
CHI	LAL	CHI	LAL	52f2f6cf90a49484183288ae	12/10/2010	2010-11	88	84
GSW	MIA	MIA	GSW	52f2f6d090a49484183288af	12/10/2010	2010-11	84	106
IND	CHA	IND	CHA	52f2f6d090a49484183288b0	12/10/2010	2010-11	100	92
MIL	HOU	MIL	HOU	52f2f6d190a49484183288b1	12/10/2010	2010-11	97	91
MIN	DET	MIN	DET	52f2f6d290a49484183288b2	12/10/2010	2010-11	109	99
NOH	OKC	OKC	NOH	52f2f6d290a49484183288b3	12/10/2010	2010-11	92	97
PHO	POR	POR	PHO	52f2f6d390a49484183288b4	12/10/2010	2010-11	94	101
SAS	ATL	SAS	ATL	52f2f6d490a49484183288b5	12/10/2010	2010-11	108	92
TOR	DEN	DEN	TOR	52f2f6d490a49484183288b6	12/10/2010	2010-11	116	123
UTA	ORL	UTA	ORL	52f2f6d590a49484183288b7	12/10/2010	2010-11	117	105
WAS	NYK	NYK	WAS	52f2f6d690a49484183288b8	12/10/2010	2010-11	95	101
ATL	IND	ATL	IND	52f2f6d790a49484183288b9	12/11/2010	2010-11	97	83
CHA	BOS	BOS	CHA	52f2f6d790a49484183288ba	12/11/2010	2010-11	62	93
CHI	MIN	CHI	MIN	52f2f6d890a49484183288bb	12/11/2010	2010-11	113	82
DAL	UTA	DAL	UTA	52f2f6d990a49484183288bc	12/11/2010	2010-11	103	97
DET	TOR	TOR	DET	52f2f6da90a49484183288bd	12/11/2010	2010-11	116	120
HOU	CLE	HOU	CLE	52f2f6da90a49484183288be	12/11/2010	2010-11	110	95
LAC	MEM	MEM	LAC	52f2f6db90a49484183288bf	12/11/2010	2010-11	83	84
SAC	MIA	MIA	SAC	52f2f6dc90a49484183288c0	12/11/2010	2010-11	83	104
LAC	ORL	ORL	LAC	52f2f6dd90a49484183288c1	12/12/2010	2010-11	85	94
NJN	LAL	LAL	NJN	52f2f6dd90a49484183288c2	12/12/2010	2010-11	92	99
NYK	DEN	NYK	DEN	52f2f6de90a49484183288c3	12/12/2010	2010-11	129	125
OKC	CLE	OKC	CLE	52f2f6df90a49484183288c4	12/12/2010	2010-11	106	77
PHI	NOH	PHI	NOH	52f2f6e090a49484183288c5	12/12/2010	2010-11	88	70
SAS	POR	SAS	POR	52f2f6e090a49484183288c6	12/12/2010	2010-11	95	78
CHI	IND	CHI	IND	52f2f6e190a49484183288c7	12/13/2010	2010-11	92	73
DAL	MIL	MIL	DAL	52f2f6e290a49484183288c8	12/13/2010	2010-11	99	103
MEM	POR	MEM	POR	52f2f6e290a49484183288c9	12/13/2010	2010-11	86	73
MIA	NOH	MIA	NOH	52f2f6e390a49484183288ca	12/13/2010	2010-11	96	84
UTA	GSW	UTA	GSW	52f2f6e490a49484183288cb	12/13/2010	2010-11	108	95
CHA	TOR	CHA	TOR	52f2f6e590a49484183288cc	12/14/2010	2010-11	97	91
DEN	ORL	DEN	ORL	52f2f6e590a49484183288cd	12/14/2010	2010-11	111	94
DET	ATL	DET	ATL	52f2f6e690a49484183288ce	12/14/2010	2010-11	103	80
GSW	MIN	GSW	MIN	52f2f6e790a49484183288cf	12/14/2010	2010-11	108	99
HOU	SAC	HOU	SAC	52f2f6e890a49484183288d0	12/14/2010	2010-11	118	105
NJN	PHI	PHI	NJN	52f2f6e890a49484183288d1	12/14/2010	2010-11	77	82
WAS	LAL	LAL	WAS	52f2f6e990a49484183288d2	12/14/2010	2010-11	89	103
